Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched
15365,"ISOLA, PHILLIP JOHN",856144,Electrical Engineering and Computer Sciences,Assistant,17,23,0,0,0,5602,0,0,male,99,48581,0
23915,"IWASA, YUKIKAZU",1108081,Mechanical Engineering,Other,133,2,31,0,1,2727,3,11,male,98,25243,1
15005,"RAHWAN, IYAD",789771,Media Arts and Sciences,Associate,73,37,2,0,1,2056,12,0,female,97,25933,1
9860,"SONENBERG, JANET",412366,Music and Theater Arts Section,Professor,0,0,0,0,0,0,1,0,male,99,39270,0
2820,"JACOBSON, JOSEPH",288062,Mechanical Engineering,Associate,32,5,8,0,0,1989,0,32,male,99,267634,1
14890,"KONIUSZ, JAROSLAW",779089,,,0,0,0,0,0,0,0,0,male,99,10360,0
4245,"MOODERA, JAGADEESH",544582,Physics,Other,159,2,34,0,3,6278,5,6,female,97,114232,1
20890,"JANJEVIC, MILENA",836536,,,10,1,0,0,0,77,2,0,male,99,193855,0
16065,"JAIN, SIDDHARTHA",836533,,,14,3,0,0,0,687,0,0,female,92,8735,0
16410,"JAILKHANI, NOOR",836532,,,12,0,0,0,0,216,0,1,male,78,38976,0
15020,"JARAMILLO, RAFAEL",789757,Materials Science and Engineering,Assistant,55,4,6,0,1,1161,0,0,male,73,1902,1
17620,"VOIGTS, JAKOB",837308,,,13,0,1,0,0,402,0,0,male,56,2835,0
22530,"SCHENKEL, JASON",837110,,,46,2,0,0,0,4393,0,0,male,98,1082,0
15350,"JAFFE, JEFFREY",1108079,,,1,0,0,0,0,1,0,0,male,0,0,0
5785,"KIRTLEY, JAMES L",54070,Electrical Engineering and Computer Sciences,Professor,69,71,7,0,3,1622,2,11,male,97,3968,1
2310,"JAAKKOLA, TOMMI S",50192,Electrical Engineering and Computer Sciences,Professor,35,19,3,0,5,2195,17,2,male,99,29365,0
8080,"JACKIW, ROMAN W",148515,Physics,Other,36,10,1,0,8,888,8,0,male,0,0,0
7035,"LIM, JAE S",153222,Electrical Engineering and Computer Sciences,Professor,24,17,6,0,1,777,0,32,female,98,17672,0
1095,"WHITE, JACOB K",96690,Electrical Engineering and Computer Sciences,Professor,83,57,17,0,1,2548,1,1,male,99,79977,1
5290,"ORLIN, JAMES B",112966,Management,Professor,55,14,16,0,2,1409,14,0,female,98,10564,0
9795,"TAPSCOTT, STEPHEN JAMES",412348,Literature Section,Professor,1,0,0,0,2,0,14,0,male,0,0,0
9720,"JACKSON, NOEL B",412308,Literature Section,Associate,7,0,0,0,0,12,3,0,male,99,129177,0
9735,"SCHEIB, JAY R",412317,Music and Theater Arts Section,Professor,0,0,0,0,1,0,0,0,male,99,96,0
23975,"LEBEAU, JAMES MICHAEL",436500,Materials Science and Engineering,Associate,171,5,2,0,5,3081,3,0,female,65,103,1
23785,"WUKITCH, STEPHEN JAMES",289757,Physics,Other,145,45,4,0,2,3304,1,0,male,53,1772,1
15045,"KNOX, JANELLE K",342515,Urban Studies and Planning,Associate,27,0,0,0,3,434,10,0,female,57,7,0
23800,"TERRY, JAMES L",289499,Physics,Other,170,8,3,0,2,5481,0,0,male,0,0,1
3090,"JAFFE, ROBERT L",288070,Physics,Professor,50,4,1,0,7,2814,1,0,male,72,1140,0
21315,"LI, JASON SIU WEI",836685,,,42,2,0,0,0,1361,0,1,male,100,10,0
21880,"MOSHREF JAVADI, MOHAMMAD",836855,,,12,1,0,0,1,88,0,0,male,95,40,0
21670,"MARTIN, JACOB T",836794,,,14,0,0,0,0,300,0,0,male,99,3820,0
16975,"MCHUGH, KEVIN JAMES",836810,,,32,1,0,0,1,425,1,4,male,56,9,0
16790,"WANG, I-JAN",837327,,,82,0,0,0,0,4285,0,0,male,70,20,0
22125,"PACHECO, JASON L",836946,,,2,2,0,0,0,174,0,0,male,50,2,0
22085,"OLSON, JACOB M",836931,,,3,2,0,0,0,432,0,0,male,73,1902,0
15870,"STEINER, JAMES F",837203,,,82,3,0,0,2,2944,0,0,male,97,7855,0
16985,"WEBSTER, JAMIE O",837346,,,8,1,0,0,0,140,0,0,male,86,98,0
23595,"PLESS, JACQUELYN RYAN",1084675,Management,Assistant,13,0,0,0,0,166,0,0,male,100,6,0
7935,"KELSEY, JAMES E",1108060,Physics,Other,24,2,3,0,0,209,0,0,male,99,146529,0
9330,"TRANCIK, JESSIKA",412265,Institute for Data,Associate,40,2,2,0,2,1366,0,1,male,99,274126,0
6750,"THALER, JESSE",412287,Physics,Associate,120,4,5,0,6,4829,0,0,female,98,11938,1
15225,"KIM, JEEHWAN",789790,Materials Science and Engineering,Associate,131,12,11,0,1,9072,0,16,male,70,3277,1
16460,"LEE, JEONGWON",836673,,,70,6,0,0,0,3508,0,0,male,97,2659,0
21285,"LENGEFELD, JETTE",836676,,,9,0,0,0,1,227,0,0,male,100,5,0
17250,"JEONG, YOUNGMIN",836543,,,31,17,0,0,0,316,0,0,female,100,46422,0
15480,"JEAN, JOEL",836539,,,19,1,0,0,0,1235,1,1,male,96,7197,0
21205,"KWON, JEONGTAE",836649,,,6,0,0,0,0,160,0,0,male,71,5403,0
23025,"SHIH, JENNIFER",837154,,,8,0,0,0,0,271,0,0,male,99,24073,0
1335,"LANG, JEFFREY H",58424,Electrical Engineering and Computer Sciences,Professor,69,73,8,0,2,2229,2,19,male,75,4,1
14670,"LIGHT, JENNIFER S",153197,Science,Professor,17,2,1,0,2,49,12,0,female,50,4,0
9585,"RAVEL, JEFFREY S",395020,History Section,Professor,15,0,1,0,3,2,6,0,male,85,16659,0
8675,"ROSS, JEANNE W",289187,Management,Other,14,0,4,0,1,257,9,0,male,100,10,0
15120,"JEGELKA, STEFANIE SABRINA",789740,Electrical Engineering and Computer Sciences,Associate,8,12,2,0,4,597,2,0,male,67,3,0
15275,"RUPP, JENNIFER LILIA MARGUERITE",827683,Electrical Engineering and Computer Sciences,Associate,127,7,1,0,1,3847,2,6,male,99,55041,0
14790,"KARPLUS, VALERIE JEAN",779082,Management,Assistant,51,1,2,0,1,1108,5,0,male,65,82,0
14920,"ROWE, JEAN MARY POTTER",779113,Management,Other,2,0,0,0,0,3,0,0,male,99,55041,0
18040,"LIPTON, JEFFREY I",836734,,,17,11,0,0,0,537,0,3,male,99,17774,0
20920,"JETTI, SURESH KUMAR",836545,,,3,0,0,0,0,70,0,0,female,98,76638,0
17800,"JI, QINGQING",836547,,,56,0,0,0,0,3150,0,1,female,88,15773,0
15540,"JI, XIANG",836548,,,27,3,0,0,0,400,0,2,male,100,3,0
18225,"JI, NI",836546,,,11,0,0,0,0,308,0,0,male,99,60783,0
17310,"ZHAO, JI",837457,,,19,1,0,0,0,320,0,0,female,98,72003,0
1280,"KONG, JING",151147,Electrical Engineering and Computer Sciences,Professor,425,48,6,0,5,43166,3,11,female,98,32304,1
6990,"WANG, JIANG",93970,Management,Professor,167,2,1,0,3,9429,1,1,male,97,10163,0
6545,"ZHAO, JINHUA",627170,Urban Studies and Planning,Associate,76,4,2,0,1,713,0,0,male,99,63411,0
20945,"JIN, LEI",836558,,,90,1,0,0,0,7621,0,0,male,98,5721,0
20950,"JIN, QINJIAN",836559,,,24,0,0,0,0,264,0,0,male,99,380894,0
20940,"JIMENEZ, MIGUEL",836555,,,7,0,0,0,0,115,0,1,male,99,25605,0
21275,"LEE, JIHO",836674,,,52,0,0,0,0,159,0,0,male,65,1586,0
16670,"LI, JIAHE",836686,,,127,1,0,0,0,8521,1,1,male,67,55421,0
21330,"LI, JIANHUA",836688,,,24,17,0,0,0,3355,0,0,male,99,15399,0
21325,"LI, JIANGE",836687,,,12,7,0,0,0,2003,0,1,male,99,104736,0
18295,"KIM, JINAH",836601,,,19,0,0,0,0,1046,0,0,female,98,5690,0
22750,"ZHOU, JIAN",837464,,,274,10,0,0,0,9681,0,0,male,96,8962,0
21335,"LI, JING",856134,Management,Assistant,731,77,1,0,0,22522,0,0,male,99,32139,0
18570,"XUE, JIAN",837394,,,21,0,0,0,1,1096,0,0,male,97,171227,0
22895,"ZHANG, JIE",837445,,,66,19,0,0,1,982,0,1,male,99,12712,0
17060,"YEOM, JIHYEON",837415,,,12,1,0,0,1,830,0,0,female,98,70974,0
22710,"ZHAO, JIAYUAN",837458,,,22,0,0,0,0,471,0,0,female,98,131389,0
15610,"ZHENG, JIABAO",837463,,,16,9,0,0,0,798,0,0,female,100,7,0
3460,"LEE, YEN-JIE",627165,Physics,Associate,1117,7,1,0,3,40956,0,0,female,96,32183,1
2065,"JOANNOPOULOS, JOHN",51541,Physics,Professor,270,125,27,0,11,22843,6,87,female,98,1888,1
19425,"JONASSON, JONAS O",827654,Management,Assistant,5,0,0,0,2,14,0,0,male,98,65,0
6125,"JOHNSON, SIMON",62732,Management,Professor,40,0,1,0,3,4279,12,0,male,100,8,0
6745,"STERMAN, JOHN",87196,Management,Professor,47,3,4,0,2,2645,14,0,male,99,257742,0
3655,"VOLDMAN, JOEL",127691,Electrical Engineering and Computer Sciences,Professor,69,10,18,0,3,4085,3,8,male,99,257742,1
2975,"YATES, JOANNE",176089,Management,Professor,22,7,0,0,5,923,10,0,male,99,257742,0
20985,"JOZWIK, KAMILA",836567,,,9,2,0,0,1,264,0,0,male,99,257742,0
16595,"KUBILIUS, JONAS",836641,,,25,1,0,0,0,382,0,0,male,99,380894,0
22555,"SEDLACEK, JONATHON",837123,,,14,3,0,0,0,487,0,0,male,99,513649,0
24090,"PEPPARD, JOSEPH",1108067,Management,Other,22,4,0,0,0,2312,6,0,male,99,265242,0
24015,"TIRMAN, JOHN",1108062,Political Science,Other,2,0,1,0,0,3,21,0,male,99,146001,0
1745,"LEONARD, JOHN J",60042,Mechanical Engineering,Professor,95,93,34,0,3,8869,19,11,male,97,148599,0
6160,"JOSS, PAUL C",63365,Physics,Other,6,0,2,0,1,135,1,0,male,97,75503,0
2365,"TSITSIKLIS, JOHN N",109910,Electrical Engineering and Computer Sciences,Professor,87,45,13,0,8,4044,5,0,male,99,222824,1
6085,"WEBER, JOSEPH P",128501,Management,Professor,48,0,0,0,0,2666,0,0,male,99,513649,0
7580,"VANDIVER, JOHN KIM",127333,Mechanical Engineering,Professor,6,30,8,0,2,364,0,4,male,99,380894,1
5560,"PARADISO, JOSEPH A",159574,Media Arts and Sciences,Professor,47,108,2,0,0,3498,7,32,male,99,380894,1
4295,"NEGELE, JOHN W",158047,Physics,Other,54,65,8,0,6,1975,12,0,male,99,380894,1
7555,"SCHINDALL, JOEL E",121795,Electrical Engineering and Computer Sciences,Other,4,3,5,0,0,224,0,0,male,99,380894,0
6855,"LIENHARD, JOHN H",92170,Mechanical Engineering,Professor,160,19,3,0,7,6071,8,47,male,0,0,1
15685,"VAN REENEN, JOHN MICHAEL",501557,Management,Professor,106,0,0,0,9,7763,22,0,male,95,38767,0
2755,"JOHNSON, STEVEN G",288194,Mathematics,Professor,209,71,3,0,1,11877,7,18,male,52,7272,1
2095,"RICHARDSON, JOHN D",289106,Physics,Other,140,18,27,0,0,3616,0,0,male,73,15089,1
23825,"RICE, JOHN E",289089,Physics,Other,153,12,4,0,1,4684,0,0,male,87,2212,1
3155,"JONES, LYNETTE A",288217,Mechanical Engineering,Other,72,28,6,0,1,2494,2,1,female,98,19427,0
10480,"PARKER, JONATHAN A",627153,Management,Professor,35,0,0,0,2,1889,18,0,female,100,27,0
10540,"VAN MAANEN, JOHN",642098,Management,Other,18,0,0,0,1,786,37,0,female,91,1612,0
21080,"KIM, JOO YEON",836603,,,246,4,0,0,0,8072,0,0,male,86,36,0
23695,"RAGAN-KELLEY, JONATHAN M",795466,Electrical Engineering and Computer Sciences,Assistant,22,10,0,0,1,939,0,0,female,98,22398,0
20420,"NEWMAN, JONATHAN P",836894,,,14,0,0,0,0,239,0,1,male,99,67797,0
19010,"OUELLET, JONATHAN L",836944,,,47,20,0,0,1,965,1,0,male,100,44844,0
23125,"STRAEHLA, JOELLE PAYNE",837213,,,14,0,0,0,0,38,0,0,male,100,2453,0
16375,"WRIGHT, JOHN C",837373,,,22,13,0,0,1,763,0,0,male,99,207,0
23345,"WILDE, JONATHAN J",837361,,,9,0,0,0,0,803,2,1,female,98,59982,0
7110,"LI, JU",488102,Materials Science and Engineering,Professor,772,51,17,0,6,31467,0,11,male,97,7668,1
22800,"JU, LONG",1108325,Physics,Assistant,88,2,1,0,0,25540,0,1,male,99,1364,1
5145,"KIM, JU-LEE",66628,Mathematics,Professor,24,1,5,0,5,589,5,0,female,67,5937,0
3465,"ZHANG, JUANJUAN",130887,Management,Professor,41,1,0,0,4,3744,1,0,female,63,23972,0
6810,"PAN, JUN",89562,Management,Professor,27,0,0,0,1,2449,1,0,male,99,140849,0
1105,"MICHEL, JURGEN",288691,Materials Science and Engineering,Other,144,150,9,0,0,8327,2,25,male,89,110,1
15345,"SOLOMON, JUSTIN",824717,Electrical Engineering and Computer Sciences,Assistant,59,8,6,0,1,1052,1,1,male,99,67532,1
14935,"SORIERO, JULIE",779123,,,0,0,0,0,0,0,0,0,male,99,1269,0
17170,"JUNG, WANYEONG",836571,,,10,17,0,0,0,456,1,0,female,98,4790,0
21345,"LI, JUNWEI",836691,,,38,1,0,0,0,731,0,0,female,68,1693,0
15390,"SHUN, JULIAN",827678,Electrical Engineering and Computer Sciences,Assistant,10,40,2,0,3,773,1,0,male,100,35201,0
23435,"ZHU, JUNYAN",837469,,,14,22,0,0,0,5188,0,0,male,100,51,0
22765,"YOON, JUNGHYO",837426,,,19,0,0,0,0,91,0,1,female,98,11334,0
4535,"MATTHEWS, JUNE L",74882,Physics,Other,14,1,0,0,4,246,0,0,male,99,12793,0
15210,"ORTONY, JULIA H",789768,Materials Science and Engineering,Assistant,18,0,1,0,1,850,1,1,female,98,5457,1
15205,"STEIL, JUSTIN P",789767,Urban Studies and Planning,Associate,22,0,0,0,1,160,6,0,male,98,21763,0
22345,"RAUE, MARTINA JULIA",837039,,,16,3,0,0,0,101,7,0,male,98,25872,0
16615,"YOON, JUN YOUNG",837425,,,8,2,0,0,0,57,0,2,male,99,51161,0
3515,"KARDAR, MEHRAN",57520,Physics,Professor,122,0,10,0,10,4715,3,0,male,99,137,1
5665,"KAC, VICTOR",52712,Mathematics,Professor,98,3,10,0,11,811,12,0,male,95,893,0
5545,"KARNIK, ROHIT",64348,Mechanical Engineering,Professor,102,14,10,0,3,8524,5,26,male,99,69114,1
2300,"THELEN, KATHLEEN",289504,Political Science,Professor,26,0,0,0,8,1229,29,0,female,97,121938,0
21030,"KAWAI, TAKASHI",836586,,,15,0,0,0,0,354,0,0,male,99,243158,0
15865,"KAR, KOHITIJ",836578,,,22,4,0,0,0,348,0,1,male,99,7627,0
21010,"KANIK, MEHMET",836577,,,25,1,0,0,0,364,0,1,male,100,192,0
21000,"KAHALIARDABILI, PEGAH",836573,,,5,2,0,0,0,82,0,0,female,98,32786,0
18015,"KARZAND, MINA",836579,,,3,8,0,0,0,46,0,0,female,98,74807,0
21040,"KAZEMI, NIMA",836589,,,19,1,0,0,0,305,0,0,male,99,33112,0
19545,"KALA, NAMRATA",827699,Management,Assistant,8,0,1,0,1,109,0,0,female,99,6723,0
21795,"MICHEL, KATRIN",836828,,,9,0,0,0,0,272,0,0,male,99,140160,0
22335,"RAMAKRISHNAN, KANDAN",837030,,,12,5,0,0,0,51,0,0,female,99,26306,0
23690,"VEERAMACHANENI, KALYAN",940604,Electrical Engineering and Computer Sciences,Other,13,62,1,0,0,793,4,3,female,96,34230,0
18305,"SO, KANGPYO",837177,Nuclear Science and Engineering,Other,32,1,0,0,0,2965,0,0,male,97,69710,1
18235,"SRINIVASAN, KARTHIK",837195,,,8,0,0,0,0,57,0,0,female,98,36641,0
23320,"WEISINGER, KAREN",837349,,,13,0,0,0,0,393,0,0,female,94,247,0
2205,"YOUCEF-TOUMI, KAMAL",130531,Mechanical Engineering,Professor,86,81,3,0,3,1645,5,30,male,99,21620,1
6450,"POLENSKE, KAREN R",77036,Urban Studies and Planning,Other,17,1,7,0,3,616,15,0,male,99,121922,0
2150,"KAELBLING, LESLIE P",149514,Electrical Engineering and Computer Sciences,Professor,25,56,23,0,2,1082,8,0,male,98,92145,0
7590,"KAMRIN, KENNETH N",488099,Mechanical Engineering,Associate,49,3,10,0,1,1159,0,0,male,99,129897,1
8605,"SOLLINS, KAREN R",1108086,Electrical Engineering and Computer Sciences,Other,5,9,12,0,2,421,0,0,male,96,31753,0
16305,"KALAI, YAEL T",837846,Electrical Engineering and Computer Sciences,Other,9,63,0,0,1,1966,17,1,male,99,8319,0
7230,"KAGAL, LALANA S",1108082,Electrical Engineering and Computer Sciences,Other,13,34,5,0,2,913,3,0,female,98,61342,0
15160,"KE, TE",789754,Management,Assistant,16,1,0,0,0,221,0,0,male,99,28449,0
3885,"KETTERLE, WOLFGANG",66052,Physics,Professor,111,15,45,0,17,9965,4,0,female,97,249952,1
1950,"KELLIS, MANOLIS",53694,Electrical Engineering and Computer Sciences,Professor,249,14,47,0,7,71223,4,6,male,97,11083,1
8130,"KENSTOWICZ, MICHAEL",150251,Linguistics and Philosophy,Professor,18,0,0,0,0,132,6,0,male,98,537,0
9730,"MAKAN, KEERIL",412316,Music and Theater Arts Section,Professor,1,0,0,0,8,0,2,0,female,98,23138,0
8300,"LARSON, KENT",288398,Media Arts and Sciences,Other,6,32,5,0,0,1147,0,1,male,97,11083,1
18285,"LI, KEJI",836692,,,15,0,0,0,1,456,0,0,male,97,11083,0
16010,"KELLNHOFER, PETR",836591,,,13,9,0,0,0,394,0,4,male,97,2074,0
18640,"O'BRIEN, KEVIN",856127,Electrical Engineering and Computer Sciences,Assistant,20,13,1,0,0,1812,0,0,female,98,12089,0
23580,"MUTONGI, KENDA",1108328,History Section,Professor,2,0,0,0,6,23,5,0,male,88,17,0
3760,"OYE, KENNETH A",159334,Institute for Data,Professor,24,1,2,0,0,820,10,0,male,92,3475,0
18420,"PEREZ, KERSTIN M",827647,Physics,Assistant,271,9,2,0,3,18059,0,0,male,100,2,1
7495,"KEMP, RONALD S",544544,Nuclear Science and Engineering,Associate,17,2,0,0,2,107,0,0,female,67,3,1
24115,"KEYSER, SAMUEL J",1108299,Linguistics and Philosophy,Other,5,0,0,0,1,137,7,0,female,98,841,0
16160,"KHUDIYEV, TURAL",836598,,,22,2,0,0,0,477,0,2,male,100,4,0
18580,"ZEMOURA, KHALED",837438,,,9,0,0,0,0,139,0,0,male,99,110713,0
5035,"KHOURY, PHILIP S",395017,History Section,Professor,10,0,0,0,2,14,4,0,male,93,9148,0
14640,"SETIYA, KIERAN",122493,Linguistics and Philosophy,Professor,28,2,0,0,2,320,12,0,male,99,15778,0
4790,"KIM, SANGBAE",288319,Mechanical Engineering,Associate,52,58,9,0,4,7063,1,3,male,99,99364,1
21105,"KIM, TACKHOON",836608,,,36,1,0,0,1,515,0,0,male,99,22120,0
21100,"KIM, SOO",836607,,,36,1,0,0,0,968,0,0,male,99,79977,0
21115,"KIM, YEONJEONG",836609,,,13,6,0,0,0,192,1,0,male,99,366,0
23525,"MASUI, KIYOSHI",856135,Physics,Assistant,34,5,4,0,0,1120,0,0,male,99,66241,0
1090,"KIMERLING, LIONEL C",60448,Materials Science and Engineering,Professor,208,218,26,0,5,12287,4,53,male,99,229416,1
3750,"KIRCHAIN, RANDOLPH E",96037,Materials Science and Engineering,Other,88,42,3,0,0,2408,12,0,male,99,146529,1
17230,"KONWAR, KISHORI MOHAN",836626,,,18,31,0,0,0,1007,3,2,male,99,31950,0
18585,"ORMEROD, KIEL G",836938,,,12,0,0,0,0,128,0,0,male,81,8959,0
15880,"YAZICIGIL KIRBY, RABIA",837411,,,8,10,0,0,0,85,0,0,male,99,97659,0
21125,"KJAERGAARD, MORTEN",836616,,,29,0,0,0,0,971,0,0,male,96,1595,0
3455,"KLUTE, MARKUS",412285,Physics,Associate,1180,16,5,0,2,45867,0,0,male,98,17870,1
8220,"KLEIN, MARK",288340,Management,Other,38,27,6,0,0,924,2,0,male,94,1742,0
1565,"KLEIMAN, STEVEN L",55226,Mathematics,Other,9,0,4,0,4,60,6,0,female,99,54181,0
8135,"KOGAN, LEONID",151064,Management,Professor,39,1,0,0,4,1450,4,0,male,99,35619,0
9980,"TURITSYN, KONSTANTIN",488100,Mechanical Engineering,Associate,69,53,6,0,1,1985,0,0,female,97,144,1
15425,"SHIRVAN, KOROUSH",827688,Nuclear Science and Engineering,Assistant,59,6,13,0,0,268,0,2,male,99,67797,0
8285,"KOLLE, MATHIAS",627162,Mechanical Engineering,Associate,66,16,4,0,2,2498,1,6,male,99,85565,1
21135,"KOIRALA, NIKESH",836620,,,41,10,0,0,0,1593,0,0,male,99,66244,0
6115,"KOWALSKI, STANLEY B",62571,Physics,Other,66,5,2,0,1,2742,1,0,male,99,63161,0
6090,"KOTHARI, S P",62449,Management,Professor,45,0,0,0,1,5709,0,0,male,98,2443,0
3275,"SMITH, KORD S",123730,Nuclear Science and Engineering,Other,86,5,9,0,2,2016,0,0,male,98,77072,1
2750,"KOLODZIEJSKI, LESLIE A",70294,Electrical Engineering and Computer Sciences,Professor,22,24,13,0,2,557,1,2,female,98,27311,0
17020,"KOWALSKI, PIOTR S",836631,,,29,0,0,0,0,803,0,2,female,69,1772,0
3480,"RAJAGOPAL, KRISHNA",77816,Physics,Professor,70,11,1,0,4,3153,3,0,male,83,20770,1
3245,"VARANASI, KRIPA",289601,Mechanical Engineering,Professor,101,25,3,0,7,6051,1,42,male,99,36660,1
19135,"KRASKA, TIM",558331,Electrical Engineering and Computer Sciences,Associate,39,64,4,0,3,2094,0,0,male,99,34244,1
21175,"KRUPKIN, MIRI",836638,,,14,0,0,0,0,214,1,0,male,99,242,0
21195,"KURNICK, SUSANNA A",836645,,,4,0,0,0,0,22,0,0,female,97,248,0
16860,"SINGH, NEETESH KUMAR",837166,,,28,23,0,0,0,546,1,0,female,98,14917,0
21110,"KYUNG, TAEYOON",836650,,,10,1,0,0,1,408,0,1,male,100,8133,0
7390,"VALE, LAWRENCE",110700,Urban Studies and Planning,Professor,20,0,0,0,6,226,34,0,male,95,648,0
4515,"ROSENSON, LAWRENCE",544586,Physics,Other,42,0,0,0,0,2365,0,0,male,100,17,0
21225,"LASHKARI, NIMA",836658,,,23,0,0,0,2,619,0,0,male,99,1597,0
8440,"SUSSKIND, LAWRENCE E",168083,Urban Studies and Planning,Professor,43,1,9,0,2,460,57,0,male,99,129275,0
6395,"LANZA, RICHARD C",176374,Nuclear Science and Engineering,Other,39,25,20,0,1,791,5,10,female,81,9473,1
14635,"LAGACE, PAUL A",151866,,,5,1,4,0,2,50,0,0,male,99,1597,0
18260,"LUNDQVIST, LARS MIKAEL",836759,,,17,0,0,0,1,738,2,0,female,100,6,0
16810,"LANZA, ROBERT K",836656,,,89,0,0,0,0,13939,3,0,male,98,19561,0
21215,"LAFAVE, LINDSAY M",836652,,,19,0,0,0,1,1178,0,0,male,99,31134,0
16250,"PAGE, SCOTT LAWRENCE",836948,,,1,2,0,0,0,14,0,0,male,100,4642,0
17625,"ZASADIL, LAUREN M",837436,,,19,0,0,0,1,643,0,0,female,99,16357,0
16195,"ROHANI LARIJANI, NAZANIN",837069,,,6,0,0,0,0,267,1,0,female,99,35211,0
1825,"LEVITOV, LEONID",67444,Physics,Professor,121,2,2,0,1,9820,0,1,male,100,19324,1
5740,"LERMUSIAUX, PIERRE",53496,Mechanical Engineering,Professor,87,29,35,0,0,1760,0,1,male,93,268,1
2325,"LEVI, RETSEF",67313,Management,Professor,63,7,6,0,1,1043,1,0,male,63,5878,0
21575,"MA, LEYUAN",836764,,,24,0,0,0,0,1484,1,1,female,98,469,0
15445,"NIENHAUS, LEA",836906,,,50,7,0,0,0,1039,0,0,male,52,1152,0
21790,"MIAO, LEI",836827,,,53,0,0,0,0,1960,0,1,male,99,129177,0
6250,"LEE, PATRICK A",87714,Physics,Other,132,3,13,0,10,10301,0,2,male,99,80922,1
2295,"LESTER, RICHARD K",152796,Nuclear Science and Engineering,Professor,14,0,1,0,1,139,5,0,male,98,3813,1
1370,"LEEB, STEVEN B",152565,Electrical Engineering and Computer Sciences,Professor,68,58,22,0,3,1088,0,11,male,73,4003,1
4325,"MIRNY, LEONID A",176242,Institute for Medical Engineering and Science (IMES),Professor,110,1,18,0,3,15820,5,0,male,65,20,1
15185,"TILLEY, LESLIE A",789761,Music and Theater Arts Section,Associate,0,0,0,0,0,0,1,0,male,67,731,0
17810,"LEONG, WEI SUN",836677,,,23,4,0,0,0,633,0,0,male,67,3,0
21240,"LEANE, REBECCA K",836664,,,16,0,0,0,0,211,0,0,male,57,21,0
23335,"WHITE, RYAN LEE",837356,,,5,0,0,0,0,38,0,0,male,98,57458,0
21355,"LI, WEN",836700,,,59,1,0,0,0,1253,0,0,male,98,20859,0
18045,"LI, SHUGUANG",836698,,,17,11,0,0,0,1081,0,1,male,99,109853,0
21370,"LI, XIAOTAO",836702,,,25,0,0,0,0,1083,0,0,male,84,2105,0
21375,"LI, YI",836703,,,243,0,0,0,0,14044,0,0,male,99,119,0
16285,"LI, YUE",836708,,,128,9,0,0,0,7161,0,0,male,93,29,0
21395,"LI, ZHONGMING",836709,,,20,3,0,0,0,2151,0,1,male,95,65,0
23675,"LI, MINGDA",919224,Nuclear Science and Engineering,Assistant,59,2,1,0,0,811,1,0,male,84,2105,1
7235,"ZHENG, LIZHONG",173628,Electrical Engineering and Computer Sciences,Professor,39,65,13,0,3,1743,1,0,male,98,64,1
14775,"WINSLOW, LINDLEY",502057,Physics,Assistant,88,23,5,0,2,5300,0,0,female,50,2,1
2090,"LIU, YUMING",288491,Mechanical Engineering,Other,154,26,1,0,0,5439,0,0,male,99,218863,1
14895,"LINDBLAD, MATTHEW",779095,,,0,0,0,0,0,0,0,0,male,67,15,0
15130,"LIU, LUQIAO",789743,Electrical Engineering and Computer Sciences,Associate,61,3,5,0,5,6899,0,0,male,99,64450,0
21450,"LIN, WEI",836728,,,11,0,0,0,0,1674,0,0,male,82,1287,0
17715,"LIEBERMAN, MIA",836713,,,2,0,0,0,0,5,0,0,male,91,35,0
17885,"LIGHTFOOT, SHLOMIYA",836715,,,2,0,0,0,0,189,0,0,female,95,29991,0
15990,"ZHOU, LIN",837465,,,53,6,0,0,0,1635,0,0,male,99,140849,0
22795,"YANG, LIU",837404,,,112,12,0,0,0,18190,0,0,male,99,67797,0
16890,"WANG, LIANG",837329,,,83,49,0,0,2,1651,0,0,male,99,1031,0
17220,"SU, LILI",837218,,,27,13,0,0,0,750,0,0,male,100,13,0
22300,"QUINN, LISA",837019,,,9,0,0,0,0,144,0,0,male,72,3885,0
24190,"LIN, NATALIE",1108348,Music and Theater Arts Section,Assistant,0,0,0,0,0,0,0,0,male,88,10221,0
8480,"TSAI, LILY L",169526,Political Science,Professor,19,0,0,0,4,526,4,0,male,100,5,0
17830,"LINDAHL, PETER A",836731,,,19,11,0,0,0,108,0,0,male,59,2374,0
24135,"LIEBERMAN, ZACHARY M",1108309,Media Arts and Sciences,Other,0,1,0,0,0,23,1,0,male,99,5404,0
24050,"PICCIRILLO, LISA M",1092824,Mathematics,Assistant,4,0,0,0,2,3,0,0,male,99,22765,0
1870,"LLOYD, SETH",93945,Mechanical Engineering,Professor,183,15,15,0,2,14027,2,1,male,100,32,1
15505,"XIAO, LONG",837383,,,47,26,0,0,1,2612,5,0,male,58,171,0
4795,"LOZANO-PEREZ, TOMAS",95122,Electrical Engineering and Computer Sciences,Professor,16,49,5,0,4,935,5,0,female,98,9354,0
21525,"LOWE, MATTHEW XAVIER",836752,,,15,1,0,0,0,74,0,0,male,77,2692,0
17255,"LOO, XI SUNG",836746,,,9,10,0,0,0,58,0,0,female,52,1684,0
