,Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched,LastName,FirstName,Collaborations,Department_MITCollab
7437,19430,"GILLETTE, JACQUELYN RIDDICK",827656,Management,Assistant,5,0,0,0,0,11,0,0,female,95,11270,0,,,19430|,Mechanical Engineering
7438,19430,"GILLETTE, JACQUELYN RIDDICK",827656,Management,Assistant,5,0,0,0,0,11,0,0,female,95,11270,0,,,19430|,Physics
7439,20535,"GILLANI, REBECCA L",836393,,,2,0,0,0,0,34,0,0,female,98,18547,0,,,20535|,Electrical Engineering and Computer Sciences
7440,20535,"GILLANI, REBECCA L",836393,,,2,0,0,0,0,34,0,0,female,98,18547,0,,,20535|,Health Sciences and Technology
7441,20535,"GILLANI, REBECCA L",836393,,,2,0,0,0,0,34,0,0,female,98,18547,0,,,20535|,Management
7442,20535,"GILLANI, REBECCA L",836393,,,2,0,0,0,0,34,0,0,female,98,18547,0,,,20535|,Mechanical Engineering
7443,20535,"GILLANI, REBECCA L",836393,,,2,0,0,0,0,34,0,0,female,98,18547,0,,,20535|,Physics
7444,15815,"INNOCENTI, GIAN MICHELE",836518,,,613,5,0,0,0,18768,0,0,male,99,44635,0,,,15815|,Electrical Engineering and Computer Sciences
7445,15815,"INNOCENTI, GIAN MICHELE",836518,,,613,5,0,0,0,18768,0,0,male,99,44635,0,,,15815|,Health Sciences and Technology
7446,15815,"INNOCENTI, GIAN MICHELE",836518,,,613,5,0,0,0,18768,0,0,male,99,44635,0,,,15815|,Management
7447,15815,"INNOCENTI, GIAN MICHELE",836518,,,613,5,0,0,0,18768,0,0,male,99,44635,0,,,15815|,Mechanical Engineering
7448,15815,"INNOCENTI, GIAN MICHELE",836518,,,613,5,0,0,0,18768,0,0,male,99,44635,0,,,15815|,Physics
7449,2945,"URBAN, GLEN L",169836,Management,Other,12,0,0,0,9,1224,15,0,male,99,67978,0,,,2945|,Electrical Engineering and Computer Sciences
7450,2945,"URBAN, GLEN L",169836,Management,Other,12,0,0,0,9,1224,15,0,male,99,67978,0,,,2945|,Health Sciences and Technology
7451,2945,"URBAN, GLEN L",169836,Management,Other,12,0,0,0,9,1224,15,0,male,99,67978,0,,,2945|,Management
7452,2945,"URBAN, GLEN L",169836,Management,Other,12,0,0,0,9,1224,15,0,male,99,67978,0,,,2945|,Mechanical Engineering
7453,2945,"URBAN, GLEN L",169836,Management,Other,12,0,0,0,9,1224,15,0,male,99,67978,0,,,2945|,Physics
7454,2315,"GLASS, JAMES R",287826,Electrical Engineering and Computer Sciences,Other,37,165,14,0,2,2105,0,6,female,93,266791,1,,,2315|,Electrical Engineering and Computer Sciences
7455,2315,"GLASS, JAMES R",287826,Electrical Engineering and Computer Sciences,Other,37,165,14,0,2,2105,0,6,female,93,266791,1,,,2315|,Health Sciences and Technology
7456,2315,"GLASS, JAMES R",287826,Electrical Engineering and Computer Sciences,Other,37,165,14,0,2,2105,0,6,female,93,266791,1,,,2315|,Management
7457,2315,"GLASS, JAMES R",287826,Electrical Engineering and Computer Sciences,Other,37,165,14,0,2,2105,0,6,female,93,266791,1,,,2315|,Mechanical Engineering
7458,2315,"GLASS, JAMES R",287826,Electrical Engineering and Computer Sciences,Other,37,165,14,0,2,2105,0,6,female,93,266791,1,,,2315|,Physics
7459,4335,"GOLDWASSER, SHAFRIRA",46062,Electrical Engineering and Computer Sciences,Professor,12,49,13,0,16,2038,11,1,female,98,64384,0,,,4335|,Electrical Engineering and Computer Sciences
7460,4335,"GOLDWASSER, SHAFRIRA",46062,Electrical Engineering and Computer Sciences,Professor,12,49,13,0,16,2038,11,1,female,98,64384,0,,,4335|,Health Sciences and Technology
7461,4335,"GOLDWASSER, SHAFRIRA",46062,Electrical Engineering and Computer Sciences,Professor,12,49,13,0,16,2038,11,1,female,98,64384,0,,,4335|,Management
7462,4335,"GOLDWASSER, SHAFRIRA",46062,Electrical Engineering and Computer Sciences,Professor,12,49,13,0,16,2038,11,1,female,98,64384,0,,,4335|,Mechanical Engineering
7463,4335,"GOLDWASSER, SHAFRIRA",46062,Electrical Engineering and Computer Sciences,Professor,12,49,13,0,16,2038,11,1,female,98,64384,0,,,4335|,Physics
7464,5570,"GOLLAND, POLINA",144262,Electrical Engineering and Computer Sciences,Professor,70,87,27,0,2,7214,19,0,female,98,174814,1,,,5570|,Electrical Engineering and Computer Sciences
7465,5570,"GOLLAND, POLINA",144262,Electrical Engineering and Computer Sciences,Professor,70,87,27,0,2,7214,19,0,female,98,174814,1,,,5570|,Health Sciences and Technology
7466,5570,"GOLLAND, POLINA",144262,Electrical Engineering and Computer Sciences,Professor,70,87,27,0,2,7214,19,0,female,98,174814,1,,,5570|,Management
7467,5570,"GOLLAND, POLINA",144262,Electrical Engineering and Computer Sciences,Professor,70,87,27,0,2,7214,19,0,female,98,174814,1,,,5570|,Mechanical Engineering
7468,5570,"GOLLAND, POLINA",144262,Electrical Engineering and Computer Sciences,Professor,70,87,27,0,2,7214,19,0,female,98,174814,1,,,5570|,Physics
7469,9635,"GORE, JEFF",412284,Physics,Associate,74,1,7,0,8,3598,0,0,male,99,7567,1,,,9635|,Electrical Engineering and Computer Sciences
7470,9635,"GORE, JEFF",412284,Physics,Associate,74,1,7,0,8,3598,0,0,male,99,7567,1,,,9635|,Health Sciences and Technology
7471,9635,"GORE, JEFF",412284,Physics,Associate,74,1,7,0,8,3598,0,0,male,99,7567,1,,,9635|,Management
7472,9635,"GORE, JEFF",412284,Physics,Associate,74,1,7,0,8,3598,0,0,male,99,7567,1,,,9635|,Mechanical Engineering
7473,9635,"GORE, JEFF",412284,Physics,Associate,74,1,7,0,8,3598,0,0,male,99,7567,1,,,9635|,Physics
7474,14760,"GORIN, VADIM",779075,Mathematics,Assistant,45,0,2,0,1,265,0,0,female,98,42632,0,,,14760|,Electrical Engineering and Computer Sciences
7475,14760,"GORIN, VADIM",779075,Mathematics,Assistant,45,0,2,0,1,265,0,0,female,98,42632,0,,,14760|,Health Sciences and Technology
7476,14760,"GORIN, VADIM",779075,Mathematics,Assistant,45,0,2,0,1,265,0,0,female,98,42632,0,,,14760|,Management
7477,14760,"GORIN, VADIM",779075,Mathematics,Assistant,45,0,2,0,1,265,0,0,female,98,42632,0,,,14760|,Mechanical Engineering
7478,14760,"GORIN, VADIM",779075,Mathematics,Assistant,45,0,2,0,1,265,0,0,female,98,42632,0,,,9820|,Mathematics
7479,14760,"GORIN, VADIM",779075,Mathematics,Assistant,45,0,2,0,1,265,0,0,female,98,42632,0,,,14760|,Physics
7480,6690,"GOLDSTONE, JEFFREY",544572,Physics,Other,7,0,0,0,5,616,0,0,male,99,258682,0,,,6690|,Electrical Engineering and Computer Sciences
7481,6690,"GOLDSTONE, JEFFREY",544572,Physics,Other,7,0,0,0,5,616,0,0,male,99,258682,0,,,6690|,Health Sciences and Technology
7482,6690,"GOLDSTONE, JEFFREY",544572,Physics,Other,7,0,0,0,5,616,0,0,male,99,258682,0,,,6690|,Management
7483,6690,"GOLDSTONE, JEFFREY",544572,Physics,Other,7,0,0,0,5,616,0,0,male,99,258682,0,,,6690|,Mechanical Engineering
7484,6690,"GOLDSTONE, JEFFREY",544572,Physics,Other,7,0,0,0,5,616,0,0,male,99,258682,0,,,6690|,Physics
7485,20550,"GOLDFELD, ZIV",836400,,,14,22,0,0,2,110,1,0,female,94,83596,0,,,20550|,Electrical Engineering and Computer Sciences
7486,20550,"GOLDFELD, ZIV",836400,,,14,22,0,0,2,110,1,0,female,94,83596,0,,,20550|,Health Sciences and Technology
7487,20550,"GOLDFELD, ZIV",836400,,,14,22,0,0,2,110,1,0,female,94,83596,0,,,20550|,Management
7488,20550,"GOLDFELD, ZIV",836400,,,14,22,0,0,2,110,1,0,female,94,83596,0,,,20550|,Mechanical Engineering
7489,20550,"GOLDFELD, ZIV",836400,,,14,22,0,0,2,110,1,0,female,94,83596,0,,,20550|,Physics
7490,20545,"GOLARA, SINA",836397,,,7,3,0,0,1,16,1,0,male,99,233579,0,,,20545|,Electrical Engineering and Computer Sciences
7491,20545,"GOLARA, SINA",836397,,,7,3,0,0,1,16,1,0,male,99,233579,0,,,20545|,Health Sciences and Technology
7492,20545,"GOLARA, SINA",836397,,,7,3,0,0,1,16,1,0,male,99,233579,0,,,20545|,Management
7493,20545,"GOLARA, SINA",836397,,,7,3,0,0,1,16,1,0,male,99,233579,0,,,20545|,Mechanical Engineering
7494,20545,"GOLARA, SINA",836397,,,7,3,0,0,1,16,1,0,male,99,233579,0,,,20545|,Physics
7495,23515,"GOLREZAEI, NEGIN",856129,Management,Assistant,14,13,0,0,3,1611,0,0,male,99,144667,0,,,23515|,Electrical Engineering and Computer Sciences
7496,23515,"GOLREZAEI, NEGIN",856129,Management,Assistant,14,13,0,0,3,1611,0,0,male,99,144667,0,,,23515|,Health Sciences and Technology
7497,23515,"GOLREZAEI, NEGIN",856129,Management,Assistant,14,13,0,0,3,1611,0,0,male,99,144667,0,,,23515|,Management
7498,23515,"GOLREZAEI, NEGIN",856129,Management,Assistant,14,13,0,0,3,1611,0,0,male,99,144667,0,,,23515|,Mechanical Engineering
7499,23515,"GOLREZAEI, NEGIN",856129,Management,Assistant,14,13,0,0,3,1611,0,0,male,99,144667,0,,,23515|,Physics
7500,1780,"KIM, SANG-GOOK",60327,Mechanical Engineering,Professor,100,41,3,0,1,5531,1,11,male,98,12349,1,,,1780|,Electrical Engineering and Computer Sciences
7501,1780,"KIM, SANG-GOOK",60327,Mechanical Engineering,Professor,100,41,3,0,1,5531,1,11,male,98,12349,1,,,1780|,Health Sciences and Technology
7502,1780,"KIM, SANG-GOOK",60327,Mechanical Engineering,Professor,100,41,3,0,1,5531,1,11,male,98,12349,1,,,1780|,Management
7503,1780,"KIM, SANG-GOOK",60327,Mechanical Engineering,Professor,100,41,3,0,1,5531,1,11,male,98,12349,1,,,1780|,Mechanical Engineering
7504,1780,"KIM, SANG-GOOK",60327,Mechanical Engineering,Professor,100,41,3,0,1,5531,1,11,male,98,12349,1,,,1780|,Physics
7505,7985,"GOEMANS, MICHEL X",144133,Mathematics,Professor,19,20,13,0,10,945,2,0,male,99,82448,0,,,7985|,Electrical Engineering and Computer Sciences
7506,7985,"GOEMANS, MICHEL X",144133,Mathematics,Professor,19,20,13,0,10,945,2,0,male,99,82448,0,,,7985|,Health Sciences and Technology
7507,7985,"GOEMANS, MICHEL X",144133,Mathematics,Professor,19,20,13,0,10,945,2,0,male,99,82448,0,,,7985|,Management
7508,7985,"GOEMANS, MICHEL X",144133,Mathematics,Professor,19,20,13,0,10,945,2,0,male,99,82448,0,,,7985|,Mechanical Engineering
7509,7985,"GOEMANS, MICHEL X",144133,Mathematics,Professor,19,20,13,0,10,945,2,0,male,99,82448,0,,,7985|,Mathematics
7510,7985,"GOEMANS, MICHEL X",144133,Mathematics,Professor,19,20,13,0,10,945,2,0,male,99,82448,0,,,7985|,Physics
7511,3255,"GOLAY, MICHAEL W",40267,Nuclear Science and Engineering,Professor,13,2,13,0,1,42,1,0,male,100,89,1,,,3255|,Electrical Engineering and Computer Sciences
7512,3255,"GOLAY, MICHAEL W",40267,Nuclear Science and Engineering,Professor,13,2,13,0,1,42,1,0,male,100,89,1,,,3255|,Health Sciences and Technology
7513,3255,"GOLAY, MICHAEL W",40267,Nuclear Science and Engineering,Professor,13,2,13,0,1,42,1,0,male,100,89,1,,,3255|,Management
7514,3255,"GOLAY, MICHAEL W",40267,Nuclear Science and Engineering,Professor,13,2,13,0,1,42,1,0,male,100,89,1,,,3255|,Mechanical Engineering
7515,3255,"GOLAY, MICHAEL W",40267,Nuclear Science and Engineering,Professor,13,2,13,0,1,42,1,0,male,100,89,1,,,1385|1600|3260|15425|,Nuclear Science and Engineering
7516,3255,"GOLAY, MICHAEL W",40267,Nuclear Science and Engineering,Professor,13,2,13,0,1,42,1,0,male,100,89,1,,,3255|,Physics
7517,6400,"KOHSE, GORDON E",288348,,,21,12,7,0,0,551,0,0,male,98,17344,0,,,6400|,Electrical Engineering and Computer Sciences
7518,6400,"KOHSE, GORDON E",288348,,,21,12,7,0,0,551,0,0,male,98,17344,0,,,6400|,Health Sciences and Technology
7519,6400,"KOHSE, GORDON E",288348,,,21,12,7,0,0,551,0,0,male,98,17344,0,,,6400|,Management
7520,6400,"KOHSE, GORDON E",288348,,,21,12,7,0,0,551,0,0,male,98,17344,0,,,6400|,Mechanical Engineering
7521,6400,"KOHSE, GORDON E",288348,,,21,12,7,0,0,551,0,0,male,98,17344,0,,,6400|,Physics
7522,19395,"GOMES LOUREIRO, NUNO F",827644,Nuclear Science and Engineering,Associate,63,2,7,0,2,1915,5,0,male,99,82448,0,,,19395|,Electrical Engineering and Computer Sciences
7523,19395,"GOMES LOUREIRO, NUNO F",827644,Nuclear Science and Engineering,Associate,63,2,7,0,2,1915,5,0,male,99,82448,0,,,19395|,Health Sciences and Technology
7524,19395,"GOMES LOUREIRO, NUNO F",827644,Nuclear Science and Engineering,Associate,63,2,7,0,2,1915,5,0,male,99,82448,0,,,19395|,Management
7525,19395,"GOMES LOUREIRO, NUNO F",827644,Nuclear Science and Engineering,Associate,63,2,7,0,2,1915,5,0,male,99,82448,0,,,19395|,Mechanical Engineering
7526,19395,"GOMES LOUREIRO, NUNO F",827644,Nuclear Science and Engineering,Associate,63,2,7,0,2,1915,5,0,male,99,82448,0,,,5520|23870|2865|,Nuclear Science and Engineering
7527,19395,"GOMES LOUREIRO, NUNO F",827644,Nuclear Science and Engineering,Associate,63,2,7,0,2,1915,5,0,male,99,82448,0,,,19395|,Physics
7528,17275,"GORETTI RICA, INGRED",836409,,,8,0,0,0,0,104,0,0,female,95,733,0,,,17275|,Electrical Engineering and Computer Sciences
7529,17275,"GORETTI RICA, INGRED",836409,,,8,0,0,0,0,104,0,0,female,95,733,0,,,17275|,Health Sciences and Technology
7530,17275,"GORETTI RICA, INGRED",836409,,,8,0,0,0,0,104,0,0,female,95,733,0,,,17275|,Management
7531,17275,"GORETTI RICA, INGRED",836409,,,8,0,0,0,0,104,0,0,female,95,733,0,,,17275|,Mechanical Engineering
7532,17275,"GORETTI RICA, INGRED",836409,,,8,0,0,0,0,104,0,0,female,95,733,0,,,17275|,Physics
7533,9975,"TRIGO NERI TABUADA, GONCALO JORGE",488097,Mathematics,Associate,75,0,1,0,1,381,4,0,female,98,2054,0,,,9975|,Electrical Engineering and Computer Sciences
7534,9975,"TRIGO NERI TABUADA, GONCALO JORGE",488097,Mathematics,Associate,75,0,1,0,1,381,4,0,female,98,2054,0,,,9975|,Health Sciences and Technology
7535,9975,"TRIGO NERI TABUADA, GONCALO JORGE",488097,Mathematics,Associate,75,0,1,0,1,381,4,0,female,98,2054,0,,,9975|,Management
7536,9975,"TRIGO NERI TABUADA, GONCALO JORGE",488097,Mathematics,Associate,75,0,1,0,1,381,4,0,female,98,2054,0,,,9975|,Mechanical Engineering
7537,9975,"TRIGO NERI TABUADA, GONCALO JORGE",488097,Mathematics,Associate,75,0,1,0,1,381,4,0,female,98,2054,0,,,9975|,Mathematics
7538,9975,"TRIGO NERI TABUADA, GONCALO JORGE",488097,Mathematics,Associate,75,0,1,0,1,381,4,0,female,98,2054,0,,,9975|,Physics
7539,1805,"GRADECAK, SILVIJA",144588,Materials Science and Engineering,Professor,104,11,2,0,1,5825,1,3,male,98,33708,1,,,1860|1860|,Electrical Engineering and Computer Sciences
7540,1805,"GRADECAK, SILVIJA",144588,Materials Science and Engineering,Professor,104,11,2,0,1,5825,1,3,male,98,33708,1,,,1860|1860|,Health Sciences and Technology
7541,1805,"GRADECAK, SILVIJA",144588,Materials Science and Engineering,Professor,104,11,2,0,1,5825,1,3,male,98,33708,1,,,1860|1860|,Management
7542,1805,"GRADECAK, SILVIJA",144588,Materials Science and Engineering,Professor,104,11,2,0,1,5825,1,3,male,98,33708,1,,,1860|1860|,Mechanical Engineering
7543,1805,"GRADECAK, SILVIJA",144588,Materials Science and Engineering,Professor,104,11,2,0,1,5825,1,3,male,98,33708,1,,,1860|1860|,Physics
7544,8925,"PRIGOZHIN, GREGORY",432460,Physics,Other,31,39,1,0,0,1880,0,0,male,100,6515,0,,,8925|,Electrical Engineering and Computer Sciences
7545,8925,"PRIGOZHIN, GREGORY",432460,Physics,Other,31,39,1,0,0,1880,0,0,male,100,6515,0,,,8925|,Health Sciences and Technology
7546,8925,"PRIGOZHIN, GREGORY",432460,Physics,Other,31,39,1,0,0,1880,0,0,male,100,6515,0,,,8925|,Management
7547,8925,"PRIGOZHIN, GREGORY",432460,Physics,Other,31,39,1,0,0,1880,0,0,male,100,6515,0,,,8925|,Mechanical Engineering
7548,8925,"PRIGOZHIN, GREGORY",432460,Physics,Other,31,39,1,0,0,1880,0,0,male,100,6515,0,,,8925|,Physics
7549,20610,"GROZDANOV, SASO",836420,,,32,0,0,0,0,570,0,0,male,99,82448,0,,,20610|,Electrical Engineering and Computer Sciences
7550,20610,"GROZDANOV, SASO",836420,,,32,0,0,0,0,570,0,0,male,99,82448,0,,,20610|,Health Sciences and Technology
7551,20610,"GROZDANOV, SASO",836420,,,32,0,0,0,0,570,0,0,male,99,82448,0,,,20610|,Management
7552,20610,"GROZDANOV, SASO",836420,,,32,0,0,0,0,570,0,0,male,99,82448,0,,,20610|,Mechanical Engineering
7553,20610,"GROZDANOV, SASO",836420,,,32,0,0,0,0,570,0,0,male,99,82448,0,,,20610|,Physics
7554,5200,"GREYTAK, THOMAS J",41919,Physics,Other,5,0,6,0,4,45,0,0,male,97,49457,0,,,5200|,Electrical Engineering and Computer Sciences
7555,5200,"GREYTAK, THOMAS J",41919,Physics,Other,5,0,6,0,4,45,0,0,male,97,49457,0,,,5200|,Health Sciences and Technology
7556,5200,"GREYTAK, THOMAS J",41919,Physics,Other,5,0,6,0,4,45,0,0,male,97,49457,0,,,5200|,Management
7557,5200,"GREYTAK, THOMAS J",41919,Physics,Other,5,0,6,0,4,45,0,0,male,97,49457,0,,,5200|,Mechanical Engineering
7558,5200,"GREYTAK, THOMAS J",41919,Physics,Other,5,0,6,0,4,45,0,0,male,97,49457,0,,,5200|,Physics
7559,3700,"GRAVES, STEPHEN C",144692,Management,Professor,61,4,4,0,6,966,1,0,female,98,12209,1,,,3700|,Electrical Engineering and Computer Sciences
7560,3700,"GRAVES, STEPHEN C",144692,Management,Professor,61,4,4,0,6,966,1,0,female,98,12209,1,,,3700|,Health Sciences and Technology
7561,3700,"GRAVES, STEPHEN C",144692,Management,Professor,61,4,4,0,6,966,1,0,female,98,12209,1,,,3700|,Management
7562,3700,"GRAVES, STEPHEN C",144692,Management,Professor,61,4,4,0,6,966,1,0,female,98,12209,1,,,3700|,Mechanical Engineering
7563,3700,"GRAVES, STEPHEN C",144692,Management,Professor,61,4,4,0,6,966,1,0,female,98,12209,1,,,3700|,Physics
7564,1770,"WORNELL, GREGORY W",172613,Electrical Engineering and Computer Sciences,Professor,50,107,28,0,4,12791,4,7,male,99,294189,1,,,1770|,Electrical Engineering and Computer Sciences
7565,1770,"WORNELL, GREGORY W",172613,Electrical Engineering and Computer Sciences,Professor,50,107,28,0,4,12791,4,7,male,99,294189,1,,,1770|,Health Sciences and Technology
7566,1770,"WORNELL, GREGORY W",172613,Electrical Engineering and Computer Sciences,Professor,50,107,28,0,4,12791,4,7,male,99,294189,1,,,1770|,Management
7567,1770,"WORNELL, GREGORY W",172613,Electrical Engineering and Computer Sciences,Professor,50,107,28,0,4,12791,4,7,male,99,294189,1,,,1770|,Mechanical Engineering
7568,1770,"WORNELL, GREGORY W",172613,Electrical Engineering and Computer Sciences,Professor,50,107,28,0,4,12791,4,7,male,99,294189,1,,,1770|,Physics
7569,3120,"GRAY, MARTHA L",39725,Electrical Engineering and Computer Sciences,Professor,28,2,40,0,4,1618,2,0,male,99,22799,1,,,5090|,Electrical Engineering and Computer Sciences
7570,3120,"GRAY, MARTHA L",39725,Electrical Engineering and Computer Sciences,Professor,28,2,40,0,4,1618,2,0,male,99,22799,1,,,5090|,Health Sciences and Technology
7571,3120,"GRAY, MARTHA L",39725,Electrical Engineering and Computer Sciences,Professor,28,2,40,0,4,1618,2,0,male,99,22799,1,,,5090|,Management
7572,3120,"GRAY, MARTHA L",39725,Electrical Engineering and Computer Sciences,Professor,28,2,40,0,4,1618,2,0,male,99,22799,1,,,5090|,Mechanical Engineering
7573,3120,"GRAY, MARTHA L",39725,Electrical Engineering and Computer Sciences,Professor,28,2,40,0,4,1618,2,0,male,99,22799,1,,,5090|,Physics
7574,5090,"GRIMSON, WILLIAM E",175954,Electrical Engineering and Computer Sciences,Professor,20,36,39,0,6,2074,7,2,female,100,2,0,,,3120|,Electrical Engineering and Computer Sciences
7575,5090,"GRIMSON, WILLIAM E",175954,Electrical Engineering and Computer Sciences,Professor,20,36,39,0,6,2074,7,2,female,100,2,0,,,3120|,Health Sciences and Technology
7576,5090,"GRIMSON, WILLIAM E",175954,Electrical Engineering and Computer Sciences,Professor,20,36,39,0,6,2074,7,2,female,100,2,0,,,3120|,Management
7577,5090,"GRIMSON, WILLIAM E",175954,Electrical Engineering and Computer Sciences,Professor,20,36,39,0,6,2074,7,2,female,100,2,0,,,3120|,Mechanical Engineering
7578,5090,"GRIMSON, WILLIAM E",175954,Electrical Engineering and Computer Sciences,Professor,20,36,39,0,6,2074,7,2,female,100,2,0,,,3120|,Physics
7579,1860,"GROSSMAN, JEFFREY C",412313,Materials Science and Engineering,Professor,226,4,11,0,2,12962,0,13,male,100,26,1,,,1805|1805|,Electrical Engineering and Computer Sciences
7580,1860,"GROSSMAN, JEFFREY C",412313,Materials Science and Engineering,Professor,226,4,11,0,2,12962,0,13,male,100,26,1,,,1805|1805|,Health Sciences and Technology
7581,1860,"GROSSMAN, JEFFREY C",412313,Materials Science and Engineering,Professor,226,4,11,0,2,12962,0,13,male,100,26,1,,,1805|1805|,Management
7582,1860,"GROSSMAN, JEFFREY C",412313,Materials Science and Engineering,Professor,226,4,11,0,2,12962,0,13,male,100,26,1,,,1805|1805|,Mechanical Engineering
7583,1860,"GROSSMAN, JEFFREY C",412313,Materials Science and Engineering,Professor,226,4,11,0,2,12962,0,13,male,100,26,1,,,1805|1805|,Physics
7584,23805,"GRANETZ, ROBERT S",287850,,,102,10,1,0,0,2905,0,3,male,99,89103,0,,,4880|4880|,Electrical Engineering and Computer Sciences
7585,23805,"GRANETZ, ROBERT S",287850,,,102,10,1,0,0,2905,0,3,male,99,89103,0,,,4880|4880|,Health Sciences and Technology
7586,23805,"GRANETZ, ROBERT S",287850,,,102,10,1,0,0,2905,0,3,male,99,89103,0,,,4880|4880|,Management
7587,23805,"GRANETZ, ROBERT S",287850,,,102,10,1,0,0,2905,0,3,male,99,89103,0,,,4880|4880|,Mechanical Engineering
7588,23805,"GRANETZ, ROBERT S",287850,,,102,10,1,0,0,2905,0,3,male,99,89103,0,,,4880|4880|,Physics
7589,4880,"GREENWALD, MARTIN J",176528,Physics,Other,152,8,11,0,1,4376,0,3,male,99,89864,1,,,23805|23805|,Electrical Engineering and Computer Sciences
7590,4880,"GREENWALD, MARTIN J",176528,Physics,Other,152,8,11,0,1,4376,0,3,male,99,89864,1,,,23805|23805|,Health Sciences and Technology
7591,4880,"GREENWALD, MARTIN J",176528,Physics,Other,152,8,11,0,1,4376,0,3,male,99,89864,1,,,23805|23805|,Management
7592,4880,"GREENWALD, MARTIN J",176528,Physics,Other,152,8,11,0,1,4376,0,3,male,99,89864,1,,,23805|23805|,Mechanical Engineering
7593,4880,"GREENWALD, MARTIN J",176528,Physics,Other,152,8,11,0,1,4376,0,3,male,99,89864,1,,,23805|23805|,Physics
7594,17240,"GROTH, SAMUEL PHILIP",836418,,,8,1,0,0,0,49,0,0,male,99,25605,0,,,17240|,Electrical Engineering and Computer Sciences
7595,17240,"GROTH, SAMUEL PHILIP",836418,,,8,1,0,0,0,49,0,0,male,99,25605,0,,,17240|,Health Sciences and Technology
7596,17240,"GROTH, SAMUEL PHILIP",836418,,,8,1,0,0,0,49,0,0,male,99,25605,0,,,17240|,Management
7597,17240,"GROTH, SAMUEL PHILIP",836418,,,8,1,0,0,0,49,0,0,male,99,25605,0,,,17240|,Mechanical Engineering
7598,17240,"GROTH, SAMUEL PHILIP",836418,,,8,1,0,0,0,49,0,0,male,99,25605,0,,,17240|,Physics
7599,23055,"SIPE, GRAYSON OREN",837168,,,9,0,1,0,0,199,0,0,male,51,971,0,,,23055|,Electrical Engineering and Computer Sciences
7600,23055,"SIPE, GRAYSON OREN",837168,,,9,0,1,0,0,199,0,0,male,51,971,0,,,23055|,Health Sciences and Technology
7601,23055,"SIPE, GRAYSON OREN",837168,,,9,0,1,0,0,199,0,0,male,51,971,0,,,23055|,Management
7602,23055,"SIPE, GRAYSON OREN",837168,,,9,0,1,0,0,199,0,0,male,51,971,0,,,23055|,Mechanical Engineering
7603,23055,"SIPE, GRAYSON OREN",837168,,,9,0,1,0,0,199,0,0,male,51,971,0,,,23055|,Physics
7604,14655,"GUBAR, MARAH",145129,Literature Section,Associate,16,0,0,0,2,67,9,0,male,99,19141,0,,,14655|,Electrical Engineering and Computer Sciences
7605,14655,"GUBAR, MARAH",145129,Literature Section,Associate,16,0,0,0,2,67,9,0,male,99,19141,0,,,14655|,Health Sciences and Technology
7606,14655,"GUBAR, MARAH",145129,Literature Section,Associate,16,0,0,0,2,67,9,0,male,99,19141,0,,,14655|,Literature
7607,14655,"GUBAR, MARAH",145129,Literature Section,Associate,16,0,0,0,2,67,9,0,male,99,19141,0,,,14655|,Management
7608,14655,"GUBAR, MARAH",145129,Literature Section,Associate,16,0,0,0,2,67,9,0,male,99,19141,0,,,14655|,Mechanical Engineering
7609,14655,"GUBAR, MARAH",145129,Literature Section,Associate,16,0,0,0,2,67,9,0,male,99,19141,0,,,14655|,Physics
7610,15180,"GUO, MING",789760,Mechanical Engineering,Assistant,37,0,4,0,1,927,0,0,male,99,85303,1,,,15180|,Electrical Engineering and Computer Sciences
7611,15180,"GUO, MING",789760,Mechanical Engineering,Assistant,37,0,4,0,1,927,0,0,male,99,85303,1,,,15180|,Health Sciences and Technology
7612,15180,"GUO, MING",789760,Mechanical Engineering,Assistant,37,0,4,0,1,927,0,0,male,99,85303,1,,,15180|,Management
7613,15180,"GUO, MING",789760,Mechanical Engineering,Assistant,37,0,4,0,1,927,0,0,male,99,85303,1,,,15180|,Mechanical Engineering
7614,15180,"GUO, MING",789760,Mechanical Engineering,Assistant,37,0,4,0,1,927,0,0,male,99,85303,1,,,15180|,Physics
7615,10145,"GUTH, LAWRENCE",544523,Mathematics,Professor,39,4,0,0,12,513,3,0,male,99,85045,0,,,10145|,Electrical Engineering and Computer Sciences
7616,10145,"GUTH, LAWRENCE",544523,Mathematics,Professor,39,4,0,0,12,513,3,0,male,99,85045,0,,,10145|,Health Sciences and Technology
7617,10145,"GUTH, LAWRENCE",544523,Mathematics,Professor,39,4,0,0,12,513,3,0,male,99,85045,0,,,10145|,Management
7618,10145,"GUTH, LAWRENCE",544523,Mathematics,Professor,39,4,0,0,12,513,3,0,male,99,85045,0,,,10145|,Mechanical Engineering
7619,10145,"GUTH, LAWRENCE",544523,Mathematics,Professor,39,4,0,0,12,513,3,0,male,99,85045,0,,,10145|,Mathematics
7620,10145,"GUTH, LAWRENCE",544523,Mathematics,Professor,39,4,0,0,12,513,3,0,male,99,85045,0,,,10145|,Physics
7621,15680,"GUO, WEI",836429,,,41,3,0,0,0,898,0,0,male,99,85423,0,,,15680|,Electrical Engineering and Computer Sciences
7622,15680,"GUO, WEI",836429,,,41,3,0,0,0,898,0,0,male,99,85423,0,,,15680|,Health Sciences and Technology
