Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched
9940,"EKMEKCIOGLU, LERNA",488083,History Section,Associate,5,0,0,0.0,0,32,3,0,female,87,23,0
7945,"FOGELSON, ROBERT M",142351,History Section,Professor,1,0,0,0.0,1,0,7,0,male,99,145540,0
10440,"GHACHEM, MALICK",627143,History Section,Associate,8,0,0,0.0,6,6,4,0,male,99,2747,0
9710,"GOLDBERG, ERIC J",412304,History Section,Associate,7,0,0,0.0,5,2,5,0,male,99,121922,0
15145,"HORAN, CALEY D",789748,History Section,Associate,1,0,0,0.0,1,0,1,0,female,73,132,0
5035,"KHOURY, PHILIP S",395017,History Section,Professor,10,0,0,0.0,2,14,4,0,male,99,21773,0
9645,"LEIGHTON, CHRISTOPHER R",412268,History Section,Associate,1,0,0,0.0,0,0,3,0,male,99,55041,0
9580,"MCCANTS, ANNE E. C",395019,History Section,Professor,42,0,0,0.0,1,85,7,0,female,98,48855,0
23580,"MUTONGI, KENDA",1108328,History Section,Professor,2,0,0,0.0,6,23,5,0,female,81,162,0
9945,"NAGAHARA, HIROMU",488084,History Section,Associate,2,0,0,0.0,0,0,2,0,male,100,49,0
15050,"PADILLA, TANALIS",382626,History Section,Associate,8,0,0,0.0,1,23,4,0,unknown,0,0,0
9585,"RAVEL, JEFFREY S",395020,History Section,Professor,15,0,1,0.0,3,2,6,0,male,100,19324,0
5030,"RITVO, HARRIET",395021,History Section,Professor,46,0,1,0.0,8,77,23,0,female,96,2000,0
9590,"WILDER, CRAIG S",395023,History Section,Professor,2,0,0,0.0,5,1,5,0,male,100,24286,0
9595,"WOOD, ELIZABETH A",395024,History Section,Professor,7,0,0,0.0,3,30,3,0,female,99,44677,0
7430,"ALBRIGHT, ADAM",113505,Linguistics and Philosophy,Professor,5,0,0,0.0,0,63,11,0,male,99,101742,0
23970,"ARAVIND, ATHULYA",1092252,Linguistics and Philosophy,Assistant,7,0,1,0.0,0,16,1,0,female,99,107,0
24200,"BERSTLER, SAMANTHA ANN",1284914,Linguistics and Philosophy,Assistant,1,0,0,0.0,0,4,0,0,female,97,59540,0
8890,"BYRNE, ALEXANDER",176511,Linguistics and Philosophy,Professor,27,1,0,0.0,2,461,24,0,male,99,56237,0
4280,"DEGRAFF, MICHEL ANNE-FREDERIC",28201,Linguistics and Philosophy,Professor,13,0,2,0.0,1,83,10,0,male,97,68146,0
24110,"ELLIOTT, PATRICK D",1108298,Linguistics and Philosophy,Other,10,1,0,0.0,0,1,0,0,male,99,118290,0
4985,"FLEMMING, EDWARD",35486,Linguistics and Philosophy,Associate,12,0,0,0.0,0,94,5,0,male,99,24073,0
7940,"FLYNN, SUZANNE",142341,Linguistics and Philosophy,Professor,22,2,0,0.0,1,504,15,0,female,98,11294,0
5080,"FOX, DANIEL",39386,Linguistics and Philosophy,Professor,23,1,0,0.0,1,504,9,0,male,99,257742,0
23485,"GREEN, EDWIN JAMES",842328,Linguistics and Philosophy,Assistant,16,0,0,0.0,0,28,0,0,male,99,150396,0
5075,"HACKL, MARTIN",370158,Linguistics and Philosophy,Associate,14,1,2,0.0,0,172,3,0,male,98,139211,0
8885,"HARE, CASPAR",176510,Linguistics and Philosophy,Professor,15,0,0,0.0,0,158,12,0,male,98,364,0
8880,"HASLANGER, SALLY",176509,Linguistics and Philosophy,Professor,19,5,1,0.0,5,377,33,0,female,97,12522,0
5745,"HEIM, IRENE R",53545,Linguistics and Philosophy,Other,4,0,0,0.0,2,13,5,0,female,98,30206,0
4625,"IATRIDOU, SABINE",59526,Linguistics and Philosophy,Professor,7,1,2,0.0,2,88,4,0,female,98,22561,0
8130,"KENSTOWICZ, MICHAEL",150251,Linguistics and Philosophy,Professor,18,0,0,0.0,0,132,6,0,male,99,211492,0
24115,"KEYSER, SAMUEL J",1108299,Linguistics and Philosophy,Other,5,0,0,0.0,1,137,7,0,male,99,59149,0
14875,"KHOO, JUSTIN DONALD",779084,Linguistics and Philosophy,Associate,16,0,0,0.0,0,71,3,0,male,98,56619,0
8910,"MCGEE, VANN",176516,Linguistics and Philosophy,Professor,8,0,0,0.0,1,34,12,0,male,74,195,0
2360,"MIYAGAWA, SHIGERU",370157,Linguistics and Philosophy,Other,17,0,5,0.0,1,201,18,0,male,100,216,0
5070,"PESETSKY, DAVID",116435,Linguistics and Philosophy,Professor,8,1,5,0.0,2,270,8,0,male,99,380894,0
8905,"RAYO FIERRO, AGUSTIN",176515,Linguistics and Philosophy,Professor,17,0,0,0.0,3,111,3,0,male,97,10042,0
6520,"RICHARDS, NORVIN W",79005,Linguistics and Philosophy,Professor,11,0,0,0.0,0,173,12,0,male,98,53,0
17510,"SCHAPIRO, TAMAR",121684,Linguistics and Philosophy,Associate,9,0,0,0.0,2,53,3,0,female,88,1027,0
15300,"SCHOENFIELD, MIRIAM",545376,Linguistics and Philosophy,Associate,14,0,0,0.0,1,522,1,0,female,98,26103,0
14615,"SCHWARZSCHILD, ROGER S",84052,Linguistics and Philosophy,Professor,10,0,0,0.0,0,175,3,0,male,99,34849,0
14640,"SETIYA, KIERAN",122493,Linguistics and Philosophy,Professor,28,2,0,0.0,2,320,12,0,male,99,9456,0
8900,"SKOW, BRADFORD",176513,Linguistics and Philosophy,Professor,30,0,0,0.0,2,193,8,0,male,100,3908,0
10445,"SPENCER, JOHN HAVEN",627144,Linguistics and Philosophy,Associate,11,0,0,0.0,0,68,2,0,male,96,224954,0
8895,"STALNAKER, ROBERT",176512,Linguistics and Philosophy,Other,25,0,0,0.0,4,350,38,0,male,99,145540,0
7625,"STERIADE, DONCA",124669,Linguistics and Philosophy,Professor,1,3,2,0.0,1,146,6,0,male,86,7,0
4630,"VON FINTEL, KAI",32676,Linguistics and Philosophy,Professor,13,0,0,0.0,1,323,14,0,male,96,29684,0
8920,"WHITE, ROGER",176518,Linguistics and Philosophy,Professor,15,0,0,0.0,0,442,14,0,male,99,34849,0
8915,"YABLO, STEPHEN",176517,Linguistics and Philosophy,Professor,19,0,0,0.0,6,85,19,0,male,99,46085,0
9650,"ALEXANDRE, SANDY",412270,Literature Section,Associate,6,0,0,0.0,2,0,3,0,female,78,27089,0
9655,"BAHR, ARTHUR",412271,Literature Section,Associate,8,0,0,0.0,1,8,6,0,male,99,20561,0
9660,"BRINKEMA, EUGENIE ALEXANDRA",412273,Literature Section,Associate,15,0,0,0.0,0,26,12,0,female,98,54929,0
9770,"BUZARD, JAMES",412342,Literature Section,Professor,10,0,0,0.0,3,6,19,0,male,99,131879,0
9775,"DONALDSON, PETER S",412343,Literature Section,Professor,5,0,1,0.0,1,4,12,0,male,99,146529,0
23540,"FINCH, LAURA",856146,Literature Section,Assistant,5,0,0,0.0,2,2,1,0,female,98,163073,0
10100,"FRAMPTON, STEPHANIE",544496,Literature Section,Associate,1,0,0,0.0,2,0,4,0,female,98,66153,0
9715,"FULLER, MARY C",412307,Literature Section,Professor,7,0,1,0.0,3,2,10,0,female,98,76726,0
14655,"GUBAR, MARAH",145129,Literature Section,Associate,16,0,0,0.0,2,67,9,0,female,89,349,0
9780,"HENDERSON, DIANA",412344,Literature Section,Professor,5,0,0,0.0,0,0,36,0,female,98,59982,0
9720,"JACKSON, NOEL B",412308,Literature Section,Associate,7,0,0,0.0,0,12,3,0,male,91,10807,0
9785,"KIBEL, ALVIN C",412346,Literature Section,Other,1,0,0,0.0,2,0,0,0,male,99,7247,0
9790,"PERRY, RUTH",412347,Literature Section,Professor,9,0,0,0.0,3,1,23,0,female,98,20411,0
9725,"RAMAN, SHANKAR",412309,Literature Section,Professor,4,0,0,0.0,3,73,10,0,male,100,3938,0
9705,"RESNICK, MARGERY",412301,Literature Section,Associate,0,0,0,0.0,0,0,0,0,female,93,127,0
9795,"TAPSCOTT, STEPHEN JAMES",412348,Literature Section,Professor,1,0,0,0.0,2,0,14,0,male,99,177964,0
9800,"THORBURN, DAVID",412349,Literature Section,Professor,6,0,0,0.0,1,338,7,0,male,99,380894,0
1460,"ARAL, SINAN KAYHAN",3529,Management,Professor,47,3,1,0.0,5,6125,2,0,male,96,29806,0
1665,"AZOULAY, PIERRE",4942,Management,Professor,34,2,0,0.0,1,1505,6,0,male,99,64439,0
2180,"BARNETT, ARNOLD I",132540,Management,Professor,13,0,2,0.0,3,77,2,0,male,99,11211,0
2645,"BERNDT, ERNST R",9634,Management,Other,83,0,1,0.0,4,2432,17,0,male,98,2265,0
2155,"BERTSIMAS, DIMITRIS J",133474,Management,Professor,163,7,15,0.0,8,8763,3,0,male,99,10807,0
9460,"BONATTI, ALESSANDRO",370160,Management,Associate,28,0,1,0.0,1,508,0,0,male,100,79137,0
2985,"BRYNJOLFSSON, ERIK",13828,Management,Professor,52,1,3,0.0,7,1953,27,0,male,96,31753,0
6235,"CARROLL, JOHN STEPHEN",136160,Management,Professor,34,8,4,0.0,1,970,10,0,male,99,265170,0
3510,"CASTILLA, EMILIO J",17395,Management,Professor,16,8,0,0.0,2,905,1,0,male,99,21164,0
10460,"CATALINI, CHRISTIAN",627148,Management,Associate,26,4,0,0.0,2,1070,1,0,male,100,48558,0
8665,"CHEN, HUI",176096,Management,Associate,108,2,0,0.0,3,2974,0,0,female,52,1684,0
6860,"CORE, JOHN E",412351,Management,Professor,42,0,0,0.0,0,2361,6,0,male,99,218863,0
3975,"CURHAN, JARED R",24028,Management,Associate,24,8,1,0.0,2,842,6,0,male,99,9279,0
3965,"CUSUMANO, MICHAEL A",23494,Management,Professor,55,4,0,0.0,2,1589,20,0,male,99,211492,0
19420,"DISTELHORST, GREGORY M",827653,Management,Assistant,20,1,0,0.0,2,280,0,0,male,99,21213,0
4355,"DOYLE, JOSEPH J",29237,Management,Professor,74,0,0,0.0,1,3707,0,0,male,99,63161,0
15155,"ECKLES, DEAN GRIFFIN",789753,Management,Associate,14,14,0,0.0,2,567,1,0,male,99,18757,0
3925,"EPPINGER, STEVEN D",31870,Management,Professor,21,5,0,0.0,0,987,5,0,male,99,59951,0
6245,"FARIAS, VIVEK F",176116,Management,Professor,32,11,2,0.0,2,962,3,2,male,100,17801,0
4585,"FERNANDEZ, ROBERTO M",32178,Management,Professor,26,4,1,0.0,1,643,2,0,male,99,100721,0
4545,"FINE, CHARLES H",32468,Management,Professor,11,2,2,0.0,0,535,3,0,male,98,52754,0
7950,"FORBES, KRISTIN J",142417,Management,Professor,48,0,0,0.0,1,1484,11,0,female,98,9818,0
5130,"FREUND, ROBERT MICHAEL",40514,Management,Professor,39,2,5,0.0,1,541,0,0,male,99,357281,0
23515,"GOLREZAEI, NEGIN",856129,Management,Assistant,14,13,0,0.0,3,1611,0,0,female,96,854,0
3700,"GRAVES, STEPHEN C",144692,Management,Professor,61,4,4,0.0,6,966,1,0,male,99,46085,1
6870,"HANLON, MICHELLE",412310,Management,Professor,53,0,0,0.0,7,4580,4,0,female,97,66957,0
2940,"HAUSER, JOHN R",44238,Management,Professor,38,1,0,0.0,10,1663,11,0,male,99,218863,0
22950,"HORTON, JOHN JOSEPH",743724,Management,Assistant,34,9,0,0.0,1,1926,3,0,male,99,282246,0
5600,"HUANG, YASHENG",51003,Management,Professor,34,4,0,0.0,0,280,20,0,male,100,2,0
22960,"JACQUILLAT, ALEXANDRE",786101,Management,Assistant,21,0,0,0.0,2,117,0,0,male,99,52132,0
6125,"JOHNSON, SIMON",62732,Management,Professor,40,0,1,0.0,3,4279,12,0,male,98,57458,0
14790,"KARPLUS, VALERIE JEAN",779082,Management,Assistant,51,1,2,0.0,1,1108,5,0,male,67,113201,0
14870,"KEITH, DAVID ROSS",779083,Management,Assistant,13,4,0,0.0,0,158,0,0,male,99,392046,0
5760,"KELLOGG, KATHERINE CISSEL",53701,Management,Professor,19,8,0,0.0,4,1331,1,0,female,99,15806,0
15065,"KELLY, ERIN L",476846,Management,Professor,68,0,0,0.0,2,3087,15,0,female,96,16296,0
8220,"KLEIN, MARK",288340,Management,Other,38,27,6,0.0,0,924,2,0,male,100,48064,0
8685,"KNITTEL, CHRISTOPHER ROLAND",488089,Management,Professor,63,0,0,0.0,2,1556,4,0,male,99,77349,0
2165,"KOCHAN, THOMAS ANTON",55939,Management,Professor,59,4,4,0.0,4,575,46,0,male,99,153477,0
8135,"KOGAN, LEONID",151064,Management,Professor,39,1,0,0.0,4,1450,4,0,male,99,2192,0
6090,"KOTHARI, S P",62449,Management,Professor,45,0,0,0.0,1,5709,0,0,unknown,0,0,0
2325,"LEVI, RETSEF",67313,Management,Professor,63,7,6,0.0,1,1043,1,0,unknown,0,0,0
23520,"LU, GUANNAN",856131,Management,Assistant,20,9,0,0.0,0,218,2,0,male,68,19,0
9810,"LUCAS, DEBORAH JEAN",412352,Management,Professor,19,0,0,0.0,6,239,15,0,male,71,106487,0
6340,"MADNICK, STUART E",72230,Management,Professor,104,22,10,0.0,0,598,13,0,male,99,12253,0
5850,"MAGNANTI, THOMAS L",96424,Management,Professor,13,2,12,0.0,5,272,6,0,male,99,129177,0
9965,"MALENKO, ANDREY",488090,Management,Associate,24,1,0,0.0,5,337,0,0,male,99,14894,0
1465,"MALONE, THOMAS W",154583,Management,Professor,25,11,16,0.0,2,1510,20,5,male,99,129177,0
15080,"MAZUMDER, RAHUL",629766,Management,Associate,23,2,3,0.0,1,453,0,0,male,100,44776,0
9815,"MERTON, ROBERT",412353,Management,Professor,29,1,0,0.0,8,266,86,0,male,99,145540,0
4050,"MURRAY, FIONA E",71669,Management,Professor,52,4,9,0.0,2,2193,0,0,female,98,12159,0
2980,"ORLIKOWSKI, WANDA J",642089,Management,Professor,32,14,1,0.0,3,5107,24,0,female,92,5594,0
5290,"ORLIN, JAMES B",112966,Management,Professor,55,14,16,0.0,2,1409,14,0,male,99,131879,0
10475,"ORPHANIDES, ATHANASIOS",627152,Management,Other,70,0,0,0.0,0,1463,18,0,male,99,485,0
9400,"OSTERMAN, PAUL",288861,Management,Professor,34,0,1,0.0,1,287,26,0,male,99,140849,0
6810,"PAN, JUN",89562,Management,Professor,27,0,0,0.0,1,2449,1,0,male,88,6829,0
10480,"PARKER, JONATHAN A",627153,Management,Professor,35,0,0,0.0,2,1889,18,0,male,99,84386,0
24090,"PEPPARD, JOSEPH",1108067,Management,Other,22,4,0,0.0,0,2312,6,0,male,99,63161,0
2195,"PERAKIS, GEORGIA",91824,Management,Professor,75,6,6,0.0,4,1322,1,2,female,94,5580,0
6445,"PINDYCK, ROBERT S",76838,Management,Professor,32,1,0,0.0,3,1473,26,0,male,99,145540,0
14675,"RAHMANDAD, HAZHIR",161522,Management,Associate,46,13,0,0.0,0,1187,6,0,male,99,67,0
24125,"RAMAKRISHNAN, VISHWAMITRA S",1108301,Management,Other,26,0,0,0.0,0,2849,0,0,male,100,29,0
6315,"REAGANS, RAY",412311,Management,Professor,18,3,2,0.0,0,1362,5,0,male,94,21658,0
8375,"RIGOBON, ROBERTO",162469,Management,Professor,62,0,0,0.0,2,2212,24,0,male,99,100721,0
7520,"ROBERTS, EDWARD B",120057,Management,Professor,26,4,0,0.0,0,661,4,0,male,99,24073,0
8675,"ROSS, JEANNE W",289187,Management,Other,14,0,4,0.0,1,257,9,0,female,97,8933,0
7185,"SCHOAR, ANTOINETTE",102712,Management,Professor,68,1,0,0.0,5,4078,16,0,female,99,11893,0
6865,"SHROFF, NEMIT",488091,Management,Associate,28,0,0,0.0,3,1139,0,0,unknown,0,0,0
2905,"SIEGEL, MICHAEL D",289340,Management,Other,32,10,2,0.0,0,366,0,0,male,99,211492,0
2965,"SIMESTER, DUNCAN",123270,Management,Professor,36,1,2,0.0,8,1544,5,0,male,99,6587,0
10105,"SO, ERIC",544497,Management,Associate,37,0,0,0.0,1,847,1,0,male,99,121922,0
6745,"STERMAN, JOHN",87196,Management,Professor,47,3,4,0.0,2,2645,14,0,male,99,218863,0
6310,"STERN, SCOTT",412354,Management,Professor,70,4,1,0.0,3,2411,59,0,male,100,48262,0
17330,"THESMAR, DAVID JEAN JOSEPH",827657,Management,Professor,73,0,0,0.0,2,2378,3,0,male,97,529020,0
17640,"TRICHAKIS, NIKOLAOS",393251,Management,Associate,31,0,0,0.0,1,536,0,0,male,99,926,0
8485,"TUCKER, CATHERINE ELIZABETH",169583,Management,Professor,113,2,1,0.0,6,3095,15,0,female,98,85857,0
10540,"VAN MAANEN, JOHN",642098,Management,Other,18,0,0,0.0,1,786,37,0,male,98,228982,0
15685,"VAN REENEN, JOHN MICHAEL",501557,Management,Professor,106,0,0,0.0,9,7763,22,0,male,98,440723,0
9480,"VERDELHAN, ADRIEN FREDERIC",370169,Management,Associate,38,0,0,0.0,2,1697,1,0,male,98,45689,0
6080,"VERDI, RODRIGO",92221,Management,Professor,52,0,0,0.0,3,2969,0,0,male,99,36660,0
10110,"VIELMA CENTENO, JUAN PABLO",544498,Management,Associate,39,6,3,0.0,4,839,3,0,male,98,157170,0
6895,"VON HIPPEL, ERIC A",92712,Management,Professor,71,2,3,0.0,1,3821,29,0,male,99,122642,0
6990,"WANG, JIANG",93970,Management,Professor,167,2,1,0.0,3,9429,1,1,male,67,731,0
6085,"WEBER, JOSEPH P",128501,Management,Professor,48,0,0,0.0,0,2666,0,0,male,99,63161,0
1445,"WEILL, PETER D",176111,Management,Other,14,0,2,0.0,0,472,9,0,male,99,146529,0
2710,"WELSCH, ROY E",171547,Management,Professor,43,8,1,0.0,5,727,6,0,male,98,19944,0
7020,"WERNERFELT, BIRGER",96250,Management,Professor,34,1,0,0.0,3,204,12,0,male,98,392,0
7435,"WHINSTON, MICHAEL DENNIS",114534,Management,Professor,16,0,0,0.0,7,449,25,0,male,99,255887,0
23950,"WIXOM, BARBARA",282922,Management,Other,12,9,0,0.0,0,1965,13,0,female,98,58381,0
2975,"YATES, JOANNE",176089,Management,Professor,22,7,0,0.0,5,923,10,0,female,98,11769,0
7570,"ZAMAN, TAUHID R",544499,Management,Associate,11,10,2,0.0,0,684,0,3,male,99,144,0
3465,"ZHANG, JUANJUAN",130887,Management,Professor,41,1,0,0.0,4,3744,1,0,female,80,51,0
9970,"ZHENG, YANCHONG",488092,Management,Associate,57,2,1,0.0,2,1764,4,0,male,100,2,0
10115,"ZHU, HAOXIANG",544500,Management,Associate,41,0,0,0.0,6,1051,0,0,male,100,12,0
1655,"ZUCKERMAN SIVAN, EZRA W",173824,Management,Professor,32,10,1,0.0,1,766,12,0,male,94,3401,0
1015,"ABEYARATNE, ROHAN",552,Mechanical Engineering,Professor,19,2,4,0.0,2,557,1,0,male,100,13393,1
24180,"AHMED, FAEZ",1108346,Mechanical Engineering,Assistant,13,15,0,0.0,0,188,0,0,male,93,232,1
1140,"AKYLAS, TRIANTAPHYLLOS R",1665,Mechanical Engineering,Professor,41,1,16,0.0,1,517,0,0,unknown,0,0,1
1245,"ANAND, LALLIT",1934,Mechanical Engineering,Professor,64,7,13,0.0,4,3655,4,0,male,100,5,1
4835,"ANNASWAMY, ANURADHA M",176136,Mechanical Engineering,Other,86,153,40,0.0,3,2464,6,5,female,86,1570,1
14565,"ANTHONY, BRIAN",779056,Mechanical Engineering,Other,41,61,4,0.0,1,325,0,11,male,99,69588,1
24130,"BEBERMEYER, ROBERT E",1108307,Mechanical Engineering,Other,0,0,0,0.0,0,0,0,0,male,99,145540,0
6010,"BENJAMIN, MICHAEL R",1108056,Mechanical Engineering,Other,8,26,7,0.0,0,472,0,1,male,99,211492,1
19390,"BISCHOFBERGER, IRMGARD",827641,Mechanical Engineering,Assistant,17,8,0,0.0,1,383,0,1,female,98,693,1
3025,"BRISSON, JOHN G",13875,Mechanical Engineering,Professor,23,23,16,0.0,0,348,2,2,male,99,218863,1
2280,"BUIE, CULLEN",412279,Mechanical Engineering,Associate,38,17,15,0.0,6,982,0,4,male,99,2202,1
4310,"CELANOVIC, IVAN L",544565,Mechanical Engineering,Other,54,38,3,0.0,0,3479,0,7,male,99,80498,0
3555,"CHENG, WAI K",18400,Mechanical Engineering,Professor,38,32,9,0.0,1,851,0,0,male,78,1275,1
3710,"CHUN, JUNG-HOON",20306,Mechanical Engineering,Professor,56,20,8,0.0,0,649,0,3,male,100,13,1
3340,"CULPEPPER, MARTIN",25706,Mechanical Engineering,Professor,52,21,14,0.0,3,1044,2,9,male,98,139211,1
4840,"DEL VECCHIO, DOMITILLA",412280,Mechanical Engineering,Professor,58,92,20,0.0,1,2444,6,1,male,66,2534,1
23565,"DENG, SILI",1108320,Mechanical Engineering,Assistant,23,2,0,0.0,1,2612,0,0,female,53,113,1
2215,"FANG, XUANLAI",488098,Mechanical Engineering,Professor,174,56,13,0.0,3,12951,11,7,unknown,0,0,1
1010,"FREY, DANIEL",36546,Mechanical Engineering,Professor,49,29,4,0.0,1,1480,1,0,male,99,257742,1
17780,"GALLANT, BETAR MAURKAH",827642,Mechanical Engineering,Assistant,36,1,5,0.0,3,3884,1,2,male,85,26,1
2990,"GHONIEM, AHMED F",39115,Mechanical Engineering,Professor,189,63,16,0.0,5,5119,3,3,male,98,156410,1
5300,"GIBSON, LORNA J",44299,Materials Science and Engineering,Professor,59,1,8,0.0,1,6485,1,1,female,97,3108,1
23665,"GILLESPY, ANDREW J",919222,Mechanical Engineering,Other,0,0,0,0.0,0,0,0,0,male,99,82448,0
23575,"GOPINATH, ASHWIN",1108323,Mechanical Engineering,Assistant,21,9,1,0.0,0,1313,0,0,male,99,4274,1
15180,"GUO, MING",789760,Mechanical Engineering,Assistant,37,0,4,0.0,1,927,0,0,male,77,2692,1
7990,"GUTOWSKI, TIMOTHY G",145335,Mechanical Engineering,Professor,41,22,9,0.0,0,2262,7,0,male,99,15778,1
4270,"HADJICONSTANTINOU, NICOLAS",49523,Mechanical Engineering,Professor,62,16,6,0.0,2,1973,2,3,male,99,79977,1
1215,"HARDT, DAVID E",45100,Mechanical Engineering,Professor,35,12,9,0.0,1,408,2,4,male,99,380894,1
5640,"HART, DOUGLAS",51803,Mechanical Engineering,Professor,18,5,17,0.0,0,492,0,27,male,99,18529,1
16000,"HENRY, ASEGUN S",608744,Mechanical Engineering,Associate,65,8,7,0.0,4,2279,2,2,male,100,5,1
3095,"HOSOI, ANETTE PEKO",50247,Mathematics,Professor,61,12,13,0.0,3,2073,2,7,female,96,2739,1
5885,"HUNTER, IAN",58965,Mechanical Engineering,Professor,57,52,11,0.0,3,2118,0,69,male,99,34076,1
23915,"IWASA, YUKIKAZU",1108081,Mechanical Engineering,Other,133,2,31,0.0,1,2727,3,11,male,100,3,1
2820,"JACOBSON, JOSEPH",288062,Mechanical Engineering,Associate,32,5,8,0.0,0,1989,0,32,male,99,63161,1
3155,"JONES, LYNETTE A",288217,Mechanical Engineering,Other,72,28,6,0.0,1,2494,2,1,female,99,4849,0
7590,"KAMRIN, KENNETH N",488099,Mechanical Engineering,Associate,49,3,10,0.0,1,1159,0,0,male,99,20555,1
5545,"KARNIK, ROHIT",64348,Mechanical Engineering,Professor,102,14,10,0.0,3,8524,5,19,male,100,21758,1
15225,"KIM, JEEHWAN",789790,Materials Science and Engineering,Associate,131,12,11,0.0,1,9072,0,10,male,100,4,1
4790,"KIM, SANGBAE",288319,Mechanical Engineering,Associate,52,58,9,0.0,4,7063,1,3,male,100,8,1
1780,"KIM, SANG-GOOK",60327,Mechanical Engineering,Professor,100,41,3,0.0,1,5531,1,11,male,56,36,1
8285,"KOLLE, MATHIAS",627162,Mechanical Engineering,Associate,66,16,4,0.0,2,2498,1,5,male,99,14455,1
5880,"KREBS, HERMANO I",288361,Mechanical Engineering,Other,131,75,8,0.0,2,6492,13,6,male,99,218,1
1745,"LEONARD, JOHN J",60042,Mechanical Engineering,Professor,95,93,34,0.0,3,8869,19,8,male,99,218863,0
5740,"LERMUSIAUX, PIERRE",53496,Mechanical Engineering,Professor,87,29,35,0.0,0,1760,0,1,male,99,64439,1
6855,"LIENHARD, JOHN H",92170,Mechanical Engineering,Professor,160,19,3,0.0,7,6071,8,41,male,99,218863,1
2090,"LIU, YUMING",288491,Mechanical Engineering,Other,154,26,1,0.0,0,5439,0,0,male,83,77,1
1870,"LLOYD, SETH",93945,Mechanical Engineering,Professor,183,15,15,0.0,2,14027,2,1,male,99,7627,1
1760,"MAKRIS, NICHOLAS",154516,Mechanical Engineering,Professor,98,1,23,0.0,0,983,1,2,male,100,21206,1
1620,"PARKS, DAVID MOORE",75298,Mechanical Engineering,Professor,30,0,5,0.0,2,1063,0,3,male,99,382164,1
6840,"PATERA, ANTHONY T",91373,Mechanical Engineering,Professor,61,6,18,0.0,1,3244,5,1,male,99,85303,1
1430,"PATRIKALAKIS, NICHOLAS M",115250,Mechanical Engineering,Professor,19,28,19,0.0,0,556,5,0,male,100,21206,0
3395,"PEACOCK, THOMAS",115546,Mechanical Engineering,Professor,60,4,17,0.0,1,1447,3,0,male,99,129177,1
24185,"PORTELA GALINDO, CARLOS M",1108347,Mechanical Engineering,Assistant,12,2,0,0.0,0,294,0,1,male,99,175017,1
19525,"ROCHE, ELLEN",827687,Institute for Medical Engineering and Science (IMES),Assistant,42,5,2,0.0,1,829,0,0,female,99,12944,1
8455,"RODRIGUEZ GARCIA, ALBERTO",779111,Mechanical Engineering,Associate,23,51,2,0.0,3,1100,1,2,male,99,74928,1
5700,"SAPSIS, THEMISTOKLIS PANAGIOTIS",544537,Mechanical Engineering,Associate,88,4,15,0.0,3,1642,0,0,male,99,3553,1
1220,"SARMA, SANJAY",121468,Mechanical Engineering,Professor,42,72,9,0.0,2,1746,12,14,male,99,20065,1
1730,"SCHMIDT, HENRIK",289259,Mechanical Engineering,Professor,116,41,47,0.0,0,785,2,1,male,99,7063,1
7200,"SCLAVOUNOS, PAUL D",102994,Mechanical Engineering,Professor,12,7,12,0.0,0,184,0,0,male,99,140849,1
4550,"SEERING, WARREN PAUL",122316,Mechanical Engineering,Professor,11,14,3,0.0,1,99,3,1,male,99,146616,1
1615,"SLOCUM, ALEXANDER H",123583,Mechanical Engineering,Professor,171,55,29,0.0,11,2706,2,31,male,99,56237,1
22805,"SUDHIR, VIVISHEK",837222,Mechanical Engineering,Assistant,52,9,0,0.0,0,3077,1,0,unknown,0,0,1
3390,"TECHET, ALEXANDRA H",289491,Mechanical Engineering,Professor,30,6,19,0.0,2,1148,1,1,female,98,53680,0
3545,"TIAN, TIAN",544539,Mechanical Engineering,Other,179,71,3,0.0,0,1976,0,0,male,69,1173,1
23715,"TRAVERSO, CARLO GIOVANNI",1108308,Mechanical Engineering,Assistant,90,4,2,0.0,0,1780,0,21,male,99,106568,0
5770,"TRIANTAFYLLOU, MICHAEL S",169431,Mechanical Engineering,Professor,123,77,23,0.0,1,3481,6,5,male,99,211492,1
5925,"TRUMPER, DAVID L",109735,Mechanical Engineering,Professor,43,14,16,0.0,1,677,1,16,male,99,380894,1
9980,"TURITSYN, KONSTANTIN",488100,Mechanical Engineering,Associate,69,53,6,0.0,1,1985,0,0,male,99,5001,1
19515,"VAN REES, WILLEM MARINUS",827686,Mechanical Engineering,Assistant,20,3,1,0.0,1,506,2,0,male,82,15218,1
7580,"VANDIVER, JOHN KIM",127333,Mechanical Engineering,Professor,6,30,8,0.0,2,364,0,4,male,87,267087,1
3245,"VARANASI, KRIPA",289601,Mechanical Engineering,Professor,101,25,3,0.0,7,6051,1,26,female,69,230,1
6675,"WALLACE, DAVID",289640,Mechanical Engineering,Professor,23,21,4,0.0,1,528,0,1,male,99,380894,1
5010,"WINTER, AMOS G",544530,Mechanical Engineering,Associate,38,66,11,0.0,3,318,0,13,male,98,5926,1
6845,"YANG, MARIA",100078,Mechanical Engineering,Professor,50,50,11,0.0,3,1102,0,0,female,98,243210,1
